artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
Coldplay,Hymn for the Weekend,258266,False,2015,82,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,"rock, pop"
Ashanti,Rock Wit U (Awww Baby),209120,False,2003,65,0.71,0.797,4,-3.006,0,0.0582,0.408,0.0,0.16,0.849,94.998,"hip hop, pop, R&B"
Jennifer Lopez,Get Right,225533,False,2005,65,0.741,0.759,0,-5.096,0,0.12,0.0218,0.0,0.628,0.362,97.084,"hip hop, pop, R&B"
Taylor Swift,Bad Blood,200106,False,2015,70,0.654,0.655,11,-7.388,0,0.106,0.0294,0.0,0.139,0.221,170.16,pop
Fat Joe,Make It Rain,247413,True,2006,59,0.744,0.697,11,-5.063,0,0.197,0.0106,0.0,0.0842,0.767,149.28,"hip hop, pop"
Danity Kane,Damaged,244266,False,2008,57,0.774,0.653,8,-5.158,0,0.05,0.0912,0.0,0.151,0.818,120.01,"pop, R&B"
Kesha,TiK ToK,199693,False,2010,80,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,"pop, Dance/Electronic"
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,157560,False,2019,79,0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96,hip hop
Gary Jules,Mad World (Feat. Michael Andrews),189506,False,2001,65,0.345,0.0581,3,-17.217,1,0.0374,0.976,0.000366,0.103,0.304,174.117,pop
21 Savage,a lot,288624,True,2018,78,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,hip hop
James Blunt,Goodbye My Lover,258653,False,2005,67,0.432,0.261,4,-12.591,1,0.0512,0.953,0.00342,0.0903,0.273,89.567,pop
Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),189693,False,2009,71,0.753,0.931,2,-4.922,1,0.0652,0.00994,0.00696,0.234,0.767,113.029,pop
Blu Cantrell,Hit 'Em Up Style (Oops!),250706,False,2001,71,0.667,0.773,5,-4.983,0,0.0586,0.201,0.0,0.404,0.667,89.976,"pop, R&B"
Cardi B,Please Me,200889,True,2019,73,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.992,"hip hop, pop"
Rita Ora,Anywhere,215064,False,2017,63,0.628,0.797,11,-3.953,0,0.0596,0.0364,0.0,0.104,0.321,106.93,"hip hop, pop, Dance/Electronic"
Ne-Yo,So Sick,207186,False,2006,75,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791,"pop, R&B"
Trey Songz,Na Na,231906,False,2015,62,0.67,0.476,9,-6.253,0,0.0406,0.328,0.0,0.104,0.235,96.975,"hip hop, pop, R&B"
Drake,"Hold On, We're Going Home",227880,False,2013,72,0.773,0.414,6,-7.436,0,0.0961,0.00411,3.4e-05,0.0733,0.289,99.993,"hip hop, pop, R&B"
Sam Smith,Too Good At Goodbyes,201000,False,2017,79,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,pop
Beyoncé,Deja Vu (feat. Jay-Z),240280,False,2007,57,0.644,0.746,7,-4.941,1,0.341,0.0071,1.22e-05,0.0743,0.355,105.253,"pop, R&B"
Enya,Only Time,218546,False,2000,69,0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.213,82.803,"World/Traditional, Folk/Acoustic"
Lenny Kravitz,Again,231666,False,2000,68,0.55,0.804,2,-5.218,1,0.0271,0.0148,4.33e-05,0.105,0.789,79.166,"rock, pop"
Sia,The Greatest (feat. Kendrick Lamar),210226,False,2016,68,0.668,0.725,1,-6.127,1,0.266,0.0102,0.000479,0.0561,0.729,191.944,pop
The xx,Intro,127920,False,2009,2,0.617,0.778,9,-8.871,0,0.027,0.459,0.925,0.128,0.152,100.363,rock
Tom Jones,Sexbomb,211893,False,1999,65,0.801,0.876,8,-3.94,0,0.0446,0.144,1.38e-05,0.104,0.932,122.979,"rock, Folk/Acoustic, easy listening"
Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",243490,True,2016,75,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,"hip hop, pop"
Maroon 5,Payphone,231173,True,2012,82,0.743,0.752,4,-4.813,1,0.0414,0.0188,0.0,0.287,0.545,110.015,pop
