artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
Alicia Keys,You Don't Know My Name,366733,False,2003,61,0.264,0.663,9,-8.264,1,0.187,0.59,0.00443,0.342,0.249,167.078,"pop, R&B"
Fall Out Boy,Centuries,228360,False,2015,80,0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042,rock
Jordin Sparks,Tattoo,233466,False,2007,54,0.566,0.766,2,-5.036,1,0.0399,0.431,0.0,0.101,0.547,168.005,"pop, R&B"
Asaf Avidan & the Mojos,One Day / Reckoning Song (Wankelmut Remix) [Radio Edit],212360,False,2012,0,0.821,0.676,3,-6.366,0,0.0547,0.187,0.0001,0.0927,0.559,119.012,pop
D12,Purple Pills,304506,True,2001,68,0.78,0.634,1,-5.941,1,0.16,0.0199,2.98e-05,0.29,0.754,125.25,"hip hop, pop, rock"
Lady Gaga,Just Dance,241933,False,2008,76,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,pop
Iggy Azalea,Fancy,199938,True,2014,69,0.912,0.716,10,-4.141,0,0.0697,0.0904,0.0,0.0491,0.377,94.981,"hip hop, pop"
Shakira,Hips Don't Lie (feat. Wyclef Jean),218093,False,2005,82,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,"pop, latin"
Khalid,Better,229412,False,2018,70,0.442,0.585,0,-10.332,0,0.0964,0.0984,0.391,0.14,0.116,97.565,"pop, R&B"
Bodyrockers,I Like The Way - Radio Edit,200053,False,2005,54,0.642,0.851,6,-3.638,1,0.0431,0.0248,0.0146,0.084,0.777,127.988,"rock, Dance/Electronic"
Akon,Beautiful,312986,False,2008,65,0.74,0.945,0,-4.442,0,0.0889,0.123,0.0,0.112,0.629,130.015,pop
Flume,Say It,262521,True,2016,53,0.581,0.531,3,-6.829,0,0.0322,0.0731,3.27e-06,0.0616,0.273,75.255,Dance/Electronic
Demi Lovato,Give Your Heart a Break,205346,False,2011,71,0.651,0.695,6,-3.218,1,0.0487,0.23,0.0,0.144,0.569,123.008,pop
Wiz Khalifa,See You Again (feat. Charlie Puth),229525,False,2015,81,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,"hip hop, pop"
Starley,Call on Me - Ryan Riback Remix,222040,False,2016,48,0.67,0.838,0,-4.031,1,0.0362,0.0605,0.000611,0.159,0.716,105.0,"pop, Dance/Electronic"
Lloyd,Southside,277840,False,2004,59,0.688,0.404,9,-9.481,0,0.0818,0.377,0.0,0.0813,0.448,75.007,"hip hop, pop, R&B"
Nelly Furtado,Maneater,258893,False,2006,79,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,"hip hop, pop, latin"
Fergie,Glamorous,246600,True,2006,64,0.811,0.757,0,-6.447,1,0.23,0.298,0.0,0.103,0.565,130.993,"pop, R&B"
Kungs,This Girl - Kungs Vs. Cookin' On 3 Burners,195561,False,2016,0,0.79,0.705,0,-4.684,0,0.0383,0.0807,4.81e-05,0.251,0.501,121.969,"pop, Dance/Electronic"
DJ Casper,Cha Cha Slide - Hardino Mix,222146,False,2004,51,0.853,0.911,11,-6.722,0,0.125,0.0436,0.00571,0.287,0.802,131.012,set()
Zedd,I Want You To Know,238800,False,2015,0,0.561,0.877,9,-2.215,0,0.0659,0.00621,8.11e-06,0.28,0.375,130.003,"hip hop, pop, Dance/Electronic"
Nickelback,How You Remind Me,223840,False,2001,78,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,"rock, metal"
Madison Avenue,Don't Call Me Baby,228140,False,1999,56,0.808,0.982,3,-6.588,0,0.0311,0.0585,0.00689,0.35,0.961,124.999,Dance/Electronic
Dr. Dre,The Next Episode,161506,True,1999,82,0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295,hip hop
Bone Thugs-N-Harmony,I Tried,287480,True,2007,61,0.727,0.71,4,-6.142,1,0.0742,0.0104,0.0,0.107,0.378,81.995,"hip hop, pop"
Ciara,Get Up (feat. Chamillionaire),261880,False,2006,59,0.964,0.595,1,-6.887,0,0.109,0.0248,5.14e-06,0.0405,0.629,128.593,"pop, R&B"
Good Charlotte,Lifestyles of the Rich & Famous,190173,False,2002,68,0.62,0.93,1,-3.685,1,0.0374,0.00043,0.0,0.0686,0.609,106.22,"rock, metal"
