artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
Imagine Dragons,Demons,177506,False,2012,81,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.269,0.428,89.938,rock
Rich The Kid,Plug Walk,175229,True,2018,72,0.876,0.519,11,-6.531,1,0.143,0.202,0.0,0.108,0.158,94.981,"hip hop, pop"
Birdy,Wings,252106,False,2013,48,0.474,0.707,7,-4.534,1,0.0253,0.0831,0.0,0.162,0.224,83.235,pop
Britney Spears,Toxic,198800,False,2003,81,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,pop
Destiny's Child,Girl,224146,False,2004,55,0.567,0.747,6,-6.019,0,0.105,0.31,0.0,0.04,0.556,89.036,"pop, R&B"
will.i.am,This Is Love,279026,False,2013,62,0.535,0.796,0,-3.446,0,0.0445,0.00473,0.0,0.145,0.282,128.954,"hip hop, pop"
M.O.P.,Cold as Ice,244466,True,2000,54,0.656,0.88,11,-5.425,0,0.143,0.0421,0.0,0.294,0.758,85.565,hip hop
Eminem,Ass Like That,265480,True,2004,52,0.646,0.796,2,-6.152,1,0.366,0.409,0.0,0.107,0.676,83.093,hip hop
Bastille,Of The Night,214205,False,2013,61,0.67,0.829,5,-7.2,0,0.0427,0.0192,0.000225,0.089,0.349,125.01,"pop, rock"
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,208316,False,2012,68,0.509,0.79,6,-3.782,0,0.0374,0.332,6.67e-05,0.316,0.638,127.946,"pop, Dance/Electronic"
Baby Bash,Suga Suga,239026,False,2003,73,0.662,0.748,5,-3.041,0,0.268,0.688,8.43e-06,0.0841,0.535,82.331,"hip hop, pop, R&B, latin"
Fall Out Boy,Centuries,228360,False,2015,80,0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042,rock
Fatman Scoop,Be Faithful,164506,True,2009,49,0.649,0.713,7,-6.488,1,0.295,0.000787,0.0,0.318,0.629,101.129,hip hop
MK,17,196489,False,2017,65,0.703,0.832,0,-7.202,0,0.0689,0.00149,0.127,0.0696,0.667,122.029,"pop, Dance/Electronic"
Kelly Rowland,Work,207920,False,2010,34,0.888,0.823,10,-6.351,0,0.0538,0.00499,0.0,0.291,0.623,102.757,"hip hop, pop, R&B"
Melanie C,Never Be The Same Again,294200,False,1999,61,0.689,0.685,3,-5.153,1,0.0478,0.0921,0.0,0.119,0.398,160.067,"pop, Dance/Electronic"
Ellie Goulding,Lights - Single Version,210853,False,2010,63,0.682,0.795,8,-6.17,0,0.0367,0.0297,0.0391,0.131,0.78,120.008,"pop, rock, Dance/Electronic"
Normani,Motivation,193837,False,2019,71,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,"pop, R&B"
NSG,Options,240081,True,2020,57,0.836,0.621,1,-4.684,0,0.0894,0.389,9.16e-05,0.104,0.762,101.993,"World/Traditional, hip hop"
Rihanna,Work,219320,True,2016,75,0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974,"hip hop, pop, R&B"
DJ Fresh,Louder (feat. Sian Evans) - Radio Edit,206776,False,2012,55,0.31,0.926,6,-1.131,0,0.0464,0.0184,0.00792,0.483,0.493,139.85,"pop, Dance/Electronic"
A.R. Rahman,Jai Ho! (You Are My Destiny),222400,False,2009,65,0.657,0.941,8,-3.919,0,0.061,0.0476,0.0,0.0797,0.879,136.202,set()
Sam Smith,Too Good At Goodbyes,201000,False,2017,79,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,pop
Kesha,Your Love Is My Drug,187133,False,2010,69,0.826,0.612,1,-3.891,1,0.0982,0.00681,0.0,0.0889,0.756,120.057,"pop, Dance/Electronic"
*NSYNC,Girlfriend,253600,False,2001,50,0.745,0.807,0,-5.191,0,0.0884,0.0887,1.49e-05,0.0283,0.858,93.967,pop
Stromae,Alors on danse - Radio Edit,206066,False,2010,77,0.791,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.714,119.951,pop
Ashanti,Rain On Me,297960,False,2003,50,0.606,0.699,8,-3.103,0,0.0337,0.343,1.89e-06,0.0757,0.509,83.701,"hip hop, pop, R&B"
Sugababes,Too Lost In You,237693,False,2003,58,0.586,0.705,1,-4.904,0,0.0287,0.0485,0.0,0.15,0.459,98.014,"pop, R&B"
