artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),217466,False,2018,79,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,pop
Lorde,Royals,190185,False,2013,77,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,"pop, Dance/Electronic"
The Pussycat Dolls,Beep,229360,False,2005,57,0.938,0.735,7,-6.382,1,0.0434,0.00952,0.0,0.0998,0.55,103.7,"pop, R&B"
Sugababes,Too Lost In You,237693,False,2003,58,0.586,0.705,1,-4.904,0,0.0287,0.0485,0.0,0.15,0.459,98.014,"pop, R&B"
OneRepublic,Love Runs Out,224226,False,2014,59,0.719,0.935,7,-3.752,1,0.0589,0.167,0.0,0.0973,0.738,120.022,pop
Nicole Scherzinger,Don't Hold Your Breath,197440,False,2011,62,0.66,0.797,5,-6.096,0,0.0262,0.00646,0.000108,0.187,0.674,110.955,"pop, Dance/Electronic"
Reik,Me Niego (feat. Ozuna & Wisin),221653,False,2018,1,0.777,0.779,0,-4.449,0,0.0972,0.0543,0.0,0.636,0.768,94.023,"pop, latin"
Shawn Mendes,I Know What You Did Last Summer,223853,False,2015,73,0.687,0.761,9,-4.582,0,0.0876,0.102,0.0,0.147,0.743,113.939,pop
NF,Let You Down,212120,False,2017,79,0.662,0.714,5,-5.68,0,0.121,0.312,0.0,0.179,0.464,147.997,"hip hop, pop"
DaBaby,Suge,163320,True,2019,72,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,hip hop
Migos,Slippery (feat. Gucci Mane),304041,True,2017,68,0.92,0.675,1,-5.661,0,0.263,0.307,0.0,0.104,0.749,141.967,"hip hop, pop"
Skillet,Monster,178013,False,2009,75,0.64,0.957,8,-2.336,1,0.0741,0.0431,0.0,0.0789,0.692,134.992,"rock, pop, metal"
The Saturdays,Higher,207613,False,2010,61,0.639,0.862,10,-3.292,1,0.0341,0.049,6.81e-06,0.264,0.596,117.011,"pop, Dance/Electronic"
Lenny Kravitz,Again,231666,False,2000,68,0.55,0.804,2,-5.218,1,0.0271,0.0148,4.33e-05,0.105,0.789,79.166,"rock, pop"
Train,Drops of Jupiter (Tell Me),259933,False,2001,77,0.481,0.638,0,-5.862,1,0.0276,0.153,0.0,0.154,0.497,79.064,pop
Avant,Separated,255600,False,2000,55,0.798,0.48,0,-5.564,1,0.0276,0.247,0.0,0.237,0.643,108.241,"pop, R&B"
George Michael,Amazing,265826,False,2004,57,0.805,0.754,10,-6.825,0,0.0394,0.0884,1.77e-06,0.117,0.88,128.429,set()
Ludacris,Splash Waterfalls,290760,True,2003,48,0.734,0.846,11,-6.102,1,0.409,0.101,0.0,0.233,0.702,145.894,"hip hop, pop"
Westlife,You Raise Me Up,241066,False,2005,1,0.129,0.358,10,-6.596,1,0.0314,0.631,0.0,0.0886,0.172,75.048,pop
Kelly Rowland,Stole,249293,False,2002,54,0.649,0.718,7,-4.984,0,0.0594,0.00676,4.26e-06,0.174,0.477,79.993,"hip hop, pop, R&B"
David Guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",192560,False,2014,75,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,"hip hop, pop, Dance/Electronic"
Edward Maya,Stereo Love - Radio Edit,184573,False,2010,66,0.799,0.783,1,-3.896,0,0.0322,0.0346,0.0186,0.0757,0.586,127.041,pop
Jack White,Another Way to Die,262240,False,2007,56,0.486,0.765,4,-4.23,0,0.128,0.0239,3.02e-05,0.11,0.386,141.933,"rock, blues"
The Script,Hall of Fame (feat. will.i.am),202533,False,2012,78,0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786,"pop, rock"
